close,high,low,open,volume,baseVolume,conversionType,conversionSymbol,datetime
9224.51,9244.6,9183.7,9183.7,3096.91,28546015.85,force_direct,,2020-05-07 01:00:00
9330.88,9374.93,9193.13,9224.51,4544.33,42257716.16,force_direct,,2020-05-07 02:00:00
9290.39,9350.0,9252.04,9330.88,3609.51,33563015.72,force_direct,,2020-05-07 03:00:00
9276.57,9323.51,9240.06,9290.39,2342.66,21754310.9,force_direct,,2020-05-07 04:00:00
9269.0,9312.23,9230.9,9276.57,2404.07,22307868.2,force_direct,,2020-05-07 05:00:00
9251.83,9304.0,9242.0,9269.0,1839.93,17066154.18,force_direct,,2020-05-07 06:00:00
9309.92,9315.0,9235.62,9251.83,2208.9,20505493.32,force_direct,,2020-05-07 07:00:00
9338.84,9340.0,9273.01,9309.92,2484.51,23113355.17,force_direct,,2020-05-07 08:00:00
9312.99,9338.84,9265.22,9338.84,2400.02,22320809.31,force_direct,,2020-05-07 09:00:00
9290.48,9323.0,9260.8,9312.99,2521.36,23420623.18,force_direct,,2020-05-07 10:00:00
9280.01,9310.0,9247.1,9290.48,2238.19,20765751.97,force_direct,,2020-05-07 11:00:00
9368.96,9374.93,9262.0,9280.01,4251.94,39651070.53,force_direct,,2020-05-07 12:00:00
9486.53,9590.0,9304.0,9368.96,19832.83,187787376.35,force_direct,,2020-05-07 13:00:00
9496.49,9537.0,9481.63,9486.53,5163.64,49105005.78,force_direct,,2020-05-07 14:00:00
9515.51,9567.37,9350.0,9496.49,9212.3,87267275.56,force_direct,,2020-05-07 15:00:00
9631.03,9634.74,9503.34,9515.51,7301.7,69855791.59,force_direct,,2020-05-07 16:00:00
9832.08,9887.0,9628.63,9631.03,20738.43,202358463.35,force_direct,,2020-05-07 17:00:00
9793.47,9855.11,9730.36,9832.08,7524.83,73761434.84,force_direct,,2020-05-07 18:00:00
9863.93,9950.0,9724.97,9793.47,9718.13,96019179.44,force_direct,,2020-05-07 19:00:00
9797.34,9895.02,9721.01,9863.93,6158.56,60465528.54,force_direct,,2020-05-07 20:00:00
9871.91,9890.0,9750.1,9797.34,3573.54,35073656.35,force_direct,,2020-05-07 21:00:00
9892.8,9930.0,9820.3,9871.91,3884.43,38365019.33,force_direct,,2020-05-07 22:00:00
9986.4,10067.0,9854.45,9892.8,12819.14,127925840.64,force_direct,,2020-05-07 23:00:00
10019.82,10035.96,9845.8,9986.4,7138.37,71070280.79,force_direct,,2020-05-08 00:00:00
9987.04,10024.96,9925.0,10019.82,4315.43,43040050.71,force_direct,,2020-05-08 01:00:00
9899.52,9991.0,9852.0,9987.04,4335.58,43009274.69,force_direct,,2020-05-08 02:00:00
9930.69,9947.6,9822.5,9899.52,3787.77,37478126.52,force_direct,,2020-05-08 03:00:00
9907.37,9933.94,9862.55,9930.69,2531.73,25062829.49,force_direct,,2020-05-08 04:00:00
9866.14,9919.0,9805.0,9907.37,3597.73,35525780.19,force_direct,,2020-05-08 05:00:00
9766.68,9869.18,9745.61,9866.14,6125.16,60049843.61,force_direct,,2020-05-08 06:00:00
9810.14,9827.83,9705.0,9766.68,5886.25,57502061.04,force_direct,,2020-05-08 07:00:00
9859.9,9900.0,9807.98,9810.14,3977.05,39187040.26,force_direct,,2020-05-08 08:00:00
9833.4,9873.54,9813.28,9859.9,2493.86,24552102.3,force_direct,,2020-05-08 09:00:00
9953.09,9964.99,9818.01,9833.4,4104.16,40621142.03,force_direct,,2020-05-08 10:00:00
9899.75,9953.09,9874.0,9953.09,4083.56,40484128.34,force_direct,,2020-05-08 11:00:00
9829.12,9925.0,9780.0,9899.75,5033.23,49584278.05,force_direct,,2020-05-08 12:00:00
9883.06,9895.0,9817.0,9829.12,2350.53,23190499.88,force_direct,,2020-05-08 13:00:00
9954.99,9986.45,9866.23,9883.06,5297.75,52645412.6,force_direct,,2020-05-08 14:00:00
9941.21,10006.98,9912.0,9954.99,7482.53,74646965.42,force_direct,,2020-05-08 15:00:00
9973.23,9995.0,9913.59,9941.21,4318.84,43048490.68,force_direct,,2020-05-08 16:00:00
9962.92,9979.94,9922.24,9973.23,3111.56,30958258.19,force_direct,,2020-05-08 17:00:00
9888.94,9978.1,9866.88,9962.92,3068.52,30506903.16,force_direct,,2020-05-08 18:00:00
9945.99,9963.93,9860.52,9888.94,2840.24,28192525.35,force_direct,,2020-05-08 19:00:00
9980.0,9985.58,9922.71,9945.99,2176.15,21656705.98,force_direct,,2020-05-08 20:00:00
9996.0,9998.48,9956.0,9980.0,1946.25,19417412.38,force_direct,,2020-05-08 21:00:00
9873.95,10000.52,9845.0,9996.0,4272.19,42435410.14,force_direct,,2020-05-08 22:00:00
9800.01,9920.36,9780.0,9873.95,6409.35,63140321.95,force_direct,,2020-05-08 23:00:00
9868.79,9886.33,9728.46,9800.01,5362.46,52641225.74,force_direct,,2020-05-09 00:00:00
9853.06,9914.25,9842.92,9868.79,2351.77,23248394.12,force_direct,,2020-05-09 01:00:00
9849.33,9874.29,9825.53,9853.06,1888.21,18598822.05,force_direct,,2020-05-09 02:00:00
9863.02,9890.0,9849.33,9849.33,1402.04,13839134.69,force_direct,,2020-05-09 03:00:00
9830.23,9878.99,9780.05,9863.02,3295.47,32387024.38,force_direct,,2020-05-09 04:00:00
9830.02,9840.16,9752.0,9830.23,2747.31,26934007.84,force_direct,,2020-05-09 05:00:00
9697.55,9835.77,9600.0,9830.02,7006.42,68163906.37,force_direct,,2020-05-09 06:00:00
9592.77,9741.13,9561.0,9697.55,7521.57,72626928.56,force_direct,,2020-05-09 07:00:00
9677.25,9699.0,9590.7,9592.77,4134.21,39926482.33,force_direct,,2020-05-09 08:00:00
9693.25,9718.97,9645.08,9677.25,3573.66,34619469.41,force_direct,,2020-05-09 09:00:00
9628.98,9694.7,9560.0,9693.25,4134.91,39758862.2,force_direct,,2020-05-09 10:00:00
9638.85,9659.51,9520.0,9628.98,5067.76,48577187.29,force_direct,,2020-05-09 11:00:00
9670.57,9693.74,9600.6,9638.85,2960.25,28587712.8,force_direct,,2020-05-09 12:00:00
9717.99,9718.0,9618.79,9670.57,2348.94,22717532.48,force_direct,,2020-05-09 13:00:00
9698.04,9719.22,9665.0,9717.99,2447.03,23716495.39,force_direct,,2020-05-09 14:00:00
9688.62,9700.0,9627.03,9698.04,2745.32,26525110.16,force_direct,,2020-05-09 15:00:00
9758.84,9777.48,9672.0,9688.62,3863.63,37616417.05,force_direct,,2020-05-09 16:00:00
9774.95,9795.0,9728.0,9758.84,1801.05,17572434.39,force_direct,,2020-05-09 17:00:00
9738.78,9786.35,9721.0,9774.95,1904.61,18583125.51,force_direct,,2020-05-09 18:00:00
9744.77,9771.5,9730.0,9738.78,1369.88,13360007.83,force_direct,,2020-05-09 19:00:00
9655.28,9773.09,9600.0,9744.77,3709.36,35914623.15,force_direct,,2020-05-09 20:00:00
9613.13,9666.58,9577.85,9655.28,3115.54,30000549.9,force_direct,,2020-05-09 21:00:00
9600.51,9677.99,9563.0,9613.13,2834.33,27267169.24,force_direct,,2020-05-09 22:00:00
9539.4,9634.45,9525.0,9600.51,4364.93,41818728.8,force_direct,,2020-05-09 23:00:00
8703.67,9574.83,8117.0,9539.4,47255.76,413986385.96,force_direct,,2020-05-10 00:00:00
8712.01,8775.0,8575.66,8703.67,12893.52,112138829.59,force_direct,,2020-05-10 01:00:00
8661.49,8717.75,8635.82,8712.01,4905.99,42574678.62,force_direct,,2020-05-10 02:00:00
8622.78,8673.0,8316.0,8661.49,10485.93,89739263.33,force_direct,,2020-05-10 03:00:00
8559.1,8624.96,8470.3,8622.78,6870.57,58700732.84,force_direct,,2020-05-10 04:00:00
8621.06,8657.32,8550.21,8559.1,4346.56,37442961.18,force_direct,,2020-05-10 05:00:00
8602.63,8631.54,8554.67,8621.06,3211.21,27609976.48,force_direct,,2020-05-10 06:00:00
8812.28,8835.0,8600.0,8602.63,7206.61,62975039.12,force_direct,,2020-05-10 07:00:00
8811.66,8900.0,8773.4,8812.28,7530.48,66546530.09,force_direct,,2020-05-10 08:00:00
8749.73,8850.0,8735.94,8811.66,3696.84,32562816.67,force_direct,,2020-05-10 09:00:00
8810.2,8836.56,8665.83,8749.73,4721.32,41411789.87,force_direct,,2020-05-10 10:00:00
8737.35,8815.25,8645.0,8810.2,4557.5,39748151.09,force_direct,,2020-05-10 11:00:00
8717.18,8775.0,8685.0,8737.35,3014.99,26355711.08,force_direct,,2020-05-10 12:00:00
8771.0,8817.0,8690.18,8717.18,2809.85,24631023.4,force_direct,,2020-05-10 13:00:00
8659.82,8789.76,8600.95,8771.0,4012.83,34946382.35,force_direct,,2020-05-10 14:00:00
8650.96,8716.45,8560.0,8659.82,5621.31,48614822.23,force_direct,,2020-05-10 15:00:00
8270.0,8686.87,8255.0,8650.96,13476.33,114353934.77,force_direct,,2020-05-10 16:00:00
8527.85,8548.44,8265.75,8270.0,8666.11,73263420.39,force_direct,,2020-05-10 17:00:00
8487.43,8569.69,8421.17,8527.85,4644.61,39466355.53,force_direct,,2020-05-10 18:00:00
8502.94,8564.78,8483.2,8487.43,2886.08,24599171.6,force_direct,,2020-05-10 19:00:00
8663.94,8784.66,8500.66,8502.94,7868.35,68461782.59,force_direct,,2020-05-10 20:00:00
8717.94,8783.13,8662.43,8663.94,2808.2,24490414.22,force_direct,,2020-05-10 21:00:00
8777.99,8799.08,8685.0,8717.94,2699.54,23599475.35,force_direct,,2020-05-10 22:00:00
8722.77,8837.28,8540.41,8777.99,7674.7,66776828.62,force_direct,,2020-05-10 23:00:00
8770.16,8805.14,8696.0,8722.77,3812.84,33401526.41,force_direct,,2020-05-11 00:00:00
8713.41,8775.0,8684.9,8770.16,2206.73,19257712.5,force_direct,,2020-05-11 01:00:00
8748.07,8761.18,8690.0,8713.41,1879.77,16420686.64,force_direct,,2020-05-11 02:00:00
8696.64,8768.0,8658.56,8748.07,2742.31,23873709.85,force_direct,,2020-05-11 03:00:00
8634.53,8710.76,8620.0,8696.64,2670.66,23158687.09,force_direct,,2020-05-11 04:00:00
8689.26,8702.39,8613.01,8634.53,2403.75,20812516.54,force_direct,,2020-05-11 05:00:00
8684.34,8732.23,8666.66,8689.26,2375.46,20659724.24,force_direct,,2020-05-11 06:00:00
8664.32,8706.0,8625.0,8684.34,2877.02,24935511.46,force_direct,,2020-05-11 07:00:00
8636.07,8685.0,8566.01,8664.32,3748.9,32312229.08,force_direct,,2020-05-11 08:00:00
8487.1,8638.43,8478.0,8636.07,5554.12,47502271.74,force_direct,,2020-05-11 09:00:00
8803.07,8885.0,8484.5,8487.1,11097.65,96834422.32,force_direct,,2020-05-11 10:00:00
8927.43,8990.0,8746.0,8803.07,8654.22,76794755.92,force_direct,,2020-05-11 11:00:00
8856.34,9168.0,8725.35,8927.43,22921.02,206428036.21,force_direct,,2020-05-11 12:00:00
8846.12,8968.0,8754.0,8856.34,8487.8,75207417.28,force_direct,,2020-05-11 13:00:00
8871.89,8942.72,8839.55,8846.12,5286.76,46998413.22,force_direct,,2020-05-11 14:00:00
8882.96,8956.01,8812.14,8871.89,5057.34,45002621.85,force_direct,,2020-05-11 15:00:00
8604.34,8924.48,8325.0,8882.96,16482.06,142091032.06,force_direct,,2020-05-11 16:00:00
8506.76,8672.83,8425.05,8604.34,11005.56,94230561.75,force_direct,,2020-05-11 17:00:00
8605.35,8660.0,8200.0,8506.76,19287.08,162222033.43,force_direct,,2020-05-11 18:00:00
8746.86,8780.0,8420.07,8605.35,12480.48,106925042.45,force_direct,,2020-05-11 19:00:00
8630.16,8807.0,8563.94,8746.86,8005.85,69505188.56,force_direct,,2020-05-11 20:00:00
8589.84,8700.0,8459.28,8630.16,3845.11,32980032.3,force_direct,,2020-05-11 21:00:00
8601.37,8647.35,8519.92,8589.84,2931.68,25188808.12,force_direct,,2020-05-11 22:00:00
8561.52,8640.31,8500.0,8601.37,2993.07,25649879.75,force_direct,,2020-05-11 23:00:00
8611.33,8678.55,8528.78,8561.52,3183.63,27410029.88,force_direct,,2020-05-12 00:00:00
8619.5,8644.0,8563.87,8611.33,2378.22,20457864.12,force_direct,,2020-05-12 01:00:00
8637.51,8685.71,8592.0,8619.5,2505.35,21634718.26,force_direct,,2020-05-12 02:00:00
8716.07,8742.43,8632.51,8637.51,3157.72,27461493.03,force_direct,,2020-05-12 03:00:00
8702.57,8750.01,8664.28,8716.07,2719.18,23685669.73,force_direct,,2020-05-12 04:00:00
8730.75,8785.0,8702.13,8702.57,2657.78,23250893.28,force_direct,,2020-05-12 05:00:00
8704.75,8764.01,8652.46,8730.75,2762.88,24032357.57,force_direct,,2020-05-12 06:00:00
8656.05,8719.96,8614.98,8704.75,2808.94,24318757.0,force_direct,,2020-05-12 07:00:00
8749.75,8764.93,8632.93,8656.05,4017.49,35061335.3,force_direct,,2020-05-12 08:00:00
8785.84,8828.72,8743.08,8749.75,4891.22,42982148.25,force_direct,,2020-05-12 09:00:00
8778.21,8820.0,8725.52,8785.84,3434.03,30112728.47,force_direct,,2020-05-12 10:00:00
8800.92,8812.0,8726.0,8778.21,2503.95,21941910.17,force_direct,,2020-05-12 11:00:00
8769.49,8819.0,8735.42,8800.92,2783.75,24407070.07,force_direct,,2020-05-12 12:00:00
8730.01,8780.0,8659.0,8769.49,4561.44,39788775.0,force_direct,,2020-05-12 13:00:00
8887.26,8917.72,8730.01,8730.01,9344.08,82727662.8,force_direct,,2020-05-12 14:00:00
8867.72,8944.72,8846.0,8887.26,5862.05,52135141.33,force_direct,,2020-05-12 15:00:00
8923.82,8953.33,8865.79,8867.72,4768.86,42526987.23,force_direct,,2020-05-12 16:00:00
8879.0,8978.26,8792.74,8923.82,5374.98,47883223.55,force_direct,,2020-05-12 17:00:00
8897.89,8911.0,8835.0,8879.0,2869.56,25477534.96,force_direct,,2020-05-12 18:00:00
8792.19,8925.98,8775.0,8897.89,3992.55,35370861.36,force_direct,,2020-05-12 19:00:00
8815.27,8844.16,8765.0,8792.19,3620.55,31877739.03,force_direct,,2020-05-12 20:00:00
8779.99,8851.92,8730.06,8815.27,2488.9,21891239.75,force_direct,,2020-05-12 21:00:00
8812.9,8831.06,8740.0,8779.99,2331.39,20504354.71,force_direct,,2020-05-12 22:00:00
8810.79,8842.4,8779.99,8812.9,1504.27,13254962.2,force_direct,,2020-05-12 23:00:00
8934.03,8939.0,8792.99,8810.79,4624.74,41168077.23,force_direct,,2020-05-13 00:00:00
8946.16,8955.92,8891.11,8934.03,2549.96,22758680.24,force_direct,,2020-05-13 01:00:00
8936.5,8972.46,8886.12,8946.16,2399.9,21435597.78,force_direct,,2020-05-13 02:00:00
8912.19,8946.52,8890.8,8936.5,1941.86,17321716.09,force_direct,,2020-05-13 03:00:00
8930.57,8940.0,8869.32,8912.19,2178.19,19389147.82,force_direct,,2020-05-13 04:00:00
8883.29,8940.58,8867.63,8930.57,1924.94,17139362.45,force_direct,,2020-05-13 05:00:00
8912.43,8920.0,8866.71,8883.29,1955.37,17403113.59,force_direct,,2020-05-13 06:00:00
8867.2,8920.0,8859.25,8912.43,1926.5,17117430.23,force_direct,,2020-05-13 07:00:00
8908.18,8917.0,8826.72,8867.2,2977.05,26407295.2,force_direct,,2020-05-13 08:00:00
8914.22,8933.25,8891.27,8908.18,2284.98,20369156.48,force_direct,,2020-05-13 09:00:00
8948.05,8960.0,8896.06,8914.22,3299.58,29445866.2,force_direct,,2020-05-13 10:00:00
9035.98,9048.62,8928.0,8948.05,5404.6,48560945.99,force_direct,,2020-05-13 11:00:00
9089.3,9099.22,8982.75,9035.98,5570.47,50388133.0,force_direct,,2020-05-13 12:00:00
9080.06,9115.88,9032.86,9089.3,5384.46,48887597.19,force_direct,,2020-05-13 13:00:00
9082.26,9135.0,9035.93,9080.06,6051.84,55037918.44,force_direct,,2020-05-13 14:00:00
9136.85,9188.0,9081.57,9082.26,6147.69,56131331.55,force_direct,,2020-05-13 15:00:00
9111.2,9165.73,9036.2,9136.85,5041.36,45887521.81,force_direct,,2020-05-13 16:00:00
9085.27,9115.0,9050.01,9111.2,2612.48,23709893.01,force_direct,,2020-05-13 17:00:00
9077.16,9108.55,9070.16,9085.27,2122.06,19290604.16,force_direct,,2020-05-13 18:00:00
9151.24,9160.0,9069.29,9077.16,3189.85,29084301.65,force_direct,,2020-05-13 19:00:00
9285.92,9330.0,9136.75,9151.24,9104.65,84289163.78,force_direct,,2020-05-13 20:00:00
9347.12,9398.0,9252.0,9285.92,7785.06,72736557.31,force_direct,,2020-05-13 21:00:00
9318.51,9363.96,9265.0,9347.12,3482.15,32413947.19,force_direct,,2020-05-13 22:00:00
9309.37,9349.0,9289.98,9318.51,2506.5,23352361.57,force_direct,,2020-05-13 23:00:00
9297.01,9386.62,9285.0,9309.37,3441.3,32123260.72,force_direct,,2020-05-14 00:00:00
9270.62,9328.62,9262.94,9297.01,2377.47,22098103.35,force_direct,,2020-05-14 01:00:00
9334.01,9340.0,9256.76,9270.62,2011.33,18706711.35,force_direct,,2020-05-14 02:00:00
9352.38,9359.37,9300.7,9334.01,2083.77,19448439.27,force_direct,,2020-05-14 03:00:00
9318.69,9356.63,9299.39,9352.38,1742.43,16245529.97,force_direct,,2020-05-14 04:00:00
9437.77,9447.0,9267.0,9318.69,5244.29,49101344.4,force_direct,,2020-05-14 05:00:00
9443.43,9480.0,9403.35,9437.77,4805.87,45366631.83,force_direct,,2020-05-14 06:00:00
9508.56,9547.0,9410.0,9443.43,6078.51,57713922.12,force_direct,,2020-05-14 07:00:00
9610.0,9648.29,9467.5,9508.56,7244.44,69213653.23,force_direct,,2020-05-14 08:00:00
9803.54,9828.99,9609.0,9610.0,12635.86,122776086.69,force_direct,,2020-05-14 09:00:00
9648.24,9939.0,9516.0,9803.54,20034.15,195048802.61,force_direct,,2020-05-14 10:00:00
9686.71,9799.13,9646.5,9648.24,7447.64,72402199.89,force_direct,,2020-05-14 11:00:00
9586.0,9713.77,9551.64,9686.71,7284.98,70030205.98,force_direct,,2020-05-14 12:00:00
9622.71,9649.0,9541.01,9586.0,4180.07,40127211.19,force_direct,,2020-05-14 13:00:00
9704.0,9759.99,9605.0,9622.71,6136.52,59572065.29,force_direct,,2020-05-14 14:00:00
9748.98,9758.0,9665.47,9704.0,3278.15,31851942.17,force_direct,,2020-05-14 15:00:00
9675.55,9783.01,9592.0,9748.98,5484.34,53049791.31,force_direct,,2020-05-14 16:00:00
9621.81,9675.55,9569.47,9675.55,3006.75,28927549.89,force_direct,,2020-05-14 17:00:00
9677.21,9683.44,9586.0,9621.81,2340.77,22562393.71,force_direct,,2020-05-14 18:00:00
9660.0,9723.04,9650.31,9677.21,2909.27,28210422.58,force_direct,,2020-05-14 19:00:00
9655.88,9874.3,9599.84,9660.0,9265.77,90074575.73,force_direct,,2020-05-14 20:00:00
9774.98,9780.18,9612.2,9655.88,3221.82,31268376.91,force_direct,,2020-05-14 21:00:00
9750.94,9818.74,9714.41,9774.98,3410.97,33325958.75,force_direct,,2020-05-14 22:00:00
9791.98,9850.32,9735.0,9750.94,3898.91,38211618.86,force_direct,,2020-05-14 23:00:00
9770.29,9845.62,9710.13,9791.98,3485.16,34052563.88,force_direct,,2020-05-15 00:00:00
9738.79,9775.52,9720.09,9770.29,1782.48,17379391.45,force_direct,,2020-05-15 01:00:00
9490.21,9748.51,9256.12,9738.79,15433.53,146514280.31,force_direct,,2020-05-15 02:00:00
9472.97,9563.02,9432.0,9490.21,5798.15,55068353.84,force_direct,,2020-05-15 03:00:00
9444.21,9510.0,9436.02,9472.97,3158.24,29930573.77,force_direct,,2020-05-15 04:00:00
9505.34,9525.01,9370.38,9444.21,4852.17,45840578.51,force_direct,,2020-05-15 05:00:00
9548.0,9554.0,9496.93,9505.34,2874.07,27400687.38,force_direct,,2020-05-15 06:00:00
9674.33,9729.81,9538.02,9548.0,6150.03,59313423.9,force_direct,,2020-05-15 07:00:00
9616.0,9710.0,9604.38,9674.33,3935.38,38010182.53,force_direct,,2020-05-15 08:00:00
9610.52,9656.25,9544.0,9616.0,3869.32,37167272.93,force_direct,,2020-05-15 09:00:00
9587.14,9627.37,9480.0,9610.52,4521.19,43225267.43,force_direct,,2020-05-15 10:00:00
9592.38,9655.0,9550.21,9587.14,3150.81,30276635.31,force_direct,,2020-05-15 11:00:00
9520.13,9593.53,9510.0,9592.38,3887.62,37122470.19,force_direct,,2020-05-15 12:00:00
9545.99,9579.12,9490.0,9520.13,3446.67,32890238.49,force_direct,,2020-05-15 13:00:00
9568.02,9616.65,9545.49,9545.99,3146.37,30154666.36,force_direct,,2020-05-15 14:00:00
9475.53,9570.81,9413.93,9568.02,7235.43,68595668.6,force_direct,,2020-05-15 15:00:00
9470.72,9517.01,9446.94,9475.53,3614.55,34296701.39,force_direct,,2020-05-15 16:00:00
9478.08,9506.31,9442.0,9470.72,2914.46,27603224.73,force_direct,,2020-05-15 17:00:00
9490.18,9534.78,9475.02,9478.08,2136.36,20306344.0,force_direct,,2020-05-15 18:00:00
9337.83,9511.1,9331.66,9490.18,6396.04,60095186.26,force_direct,,2020-05-15 19:00:00
9250.25,9409.26,9150.0,9337.83,12123.53,112349407.07,force_direct,,2020-05-15 20:00:00
9419.98,9455.18,9211.1,9250.25,5204.03,48623155.85,force_direct,,2020-05-15 21:00:00
9365.82,9487.58,9340.43,9419.98,3294.57,31040590.66,force_direct,,2020-05-15 22:00:00
9316.42,9395.83,9228.99,9365.82,3480.6,32464511.04,force_direct,,2020-05-15 23:00:00
9396.01,9399.97,9220.0,9316.42,4432.01,41288344.19,force_direct,,2020-05-16 00:00:00
9410.71,9444.88,9361.72,9396.01,2558.98,24065828.03,force_direct,,2020-05-16 01:00:00
9432.29,9458.16,9382.41,9410.71,2052.12,19341502.55,force_direct,,2020-05-16 02:00:00
9405.68,9448.32,9390.3,9432.29,1674.42,15770660.44,force_direct,,2020-05-16 03:00:00
9495.42,9499.97,9396.82,9405.68,2641.12,24983730.92,force_direct,,2020-05-16 04:00:00
9459.32,9588.0,9445.14,9495.42,4632.85,44081479.32,force_direct,,2020-05-16 05:00:00
9470.08,9483.68,9412.53,9459.32,1777.81,16807936.59,force_direct,,2020-05-16 06:00:00
9390.02,9510.0,9367.13,9470.08,2487.02,23485821.32,force_direct,,2020-05-16 07:00:00
9423.39,9438.73,9351.25,9390.02,2614.53,24570198.93,force_direct,,2020-05-16 08:00:00
9415.71,9434.94,9315.0,9423.39,2227.71,20907873.97,force_direct,,2020-05-16 09:00:00
9455.0,9458.0,9370.0,9415.71,2151.78,20254545.66,force_direct,,2020-05-16 10:00:00
9414.53,9458.0,9382.86,9455.0,1620.94,15274956.95,force_direct,,2020-05-16 11:00:00
9471.45,9500.0,9404.0,9414.53,2985.48,28258042.54,force_direct,,2020-05-16 12:00:00
9452.42,9534.85,9425.0,9471.45,4037.54,38256331.42,force_direct,,2020-05-16 13:00:00
9432.31,9493.39,9400.0,9452.42,2196.38,20735421.81,force_direct,,2020-05-16 14:00:00
9380.75,9440.0,9330.0,9432.31,2928.63,27488810.47,force_direct,,2020-05-16 15:00:00
9385.72,9419.0,9320.0,9380.75,3246.35,30406296.16,force_direct,,2020-05-16 16:00:00
9322.26,9408.66,9291.0,9385.72,2555.09,23895715.22,force_direct,,2020-05-16 17:00:00
9286.87,9347.25,9262.0,9322.26,3095.85,28795475.62,force_direct,,2020-05-16 18:00:00
9329.78,9353.32,9268.0,9286.87,1723.27,16068283.48,force_direct,,2020-05-16 19:00:00
9383.0,9392.78,9294.17,9329.78,1733.26,16208607.84,force_direct,,2020-05-16 20:00:00
9381.88,9425.96,9354.0,9383.0,1423.85,13359267.68,force_direct,,2020-05-16 21:00:00
9421.67,9442.98,9360.56,9381.88,1634.91,15373092.01,force_direct,,2020-05-16 22:00:00
9381.27,9436.63,9363.39,9421.67,1155.71,10868781.89,force_direct,,2020-05-16 23:00:00
9480.0,9507.0,9322.1,9381.27,3808.48,35958686.39,force_direct,,2020-05-17 00:00:00
9471.78,9521.53,9432.04,9480.0,2613.59,24807015.89,force_direct,,2020-05-17 01:00:00
9512.99,9555.1,9470.0,9471.78,2135.39,20348140.56,force_direct,,2020-05-17 02:00:00
9545.58,9579.16,9493.13,9512.99,2235.13,21327531.79,force_direct,,2020-05-17 03:00:00
9508.11,9573.63,9506.92,9545.58,1506.93,14362892.79,force_direct,,2020-05-17 04:00:00
9495.0,9532.94,9475.0,9508.11,1390.99,13222422.7,force_direct,,2020-05-17 05:00:00
9548.45,9555.0,9495.0,9495.0,1363.66,12997139.4,force_direct,,2020-05-17 06:00:00
9540.99,9567.85,9506.2,9548.45,1788.93,17060937.51,force_direct,,2020-05-17 07:00:00
9491.0,9554.73,9480.04,9540.99,1788.38,17006822.26,force_direct,,2020-05-17 08:00:00
9491.73,9514.95,9436.0,9491.0,1678.19,15922503.87,force_direct,,2020-05-17 09:00:00
9531.1,9538.36,9491.0,9491.73,1310.42,12476407.95,force_direct,,2020-05-17 10:00:00
9522.08,9535.49,9493.01,9531.1,1522.65,14482574.95,force_direct,,2020-05-17 11:00:00
9767.5,9774.95,9521.45,9522.08,9693.02,93894927.27,force_direct,,2020-05-17 12:00:00
9744.99,9787.0,9682.01,9767.5,4461.65,43419256.34,force_direct,,2020-05-17 13:00:00
9809.91,9822.0,9723.0,9744.99,4264.48,41678575.72,force_direct,,2020-05-17 14:00:00
9822.32,9888.0,9764.07,9809.91,7330.02,72009007.18,force_direct,,2020-05-17 15:00:00
9739.0,9840.0,9685.0,9822.32,4411.48,43076909.17,force_direct,,2020-05-17 16:00:00
9759.99,9770.98,9713.71,9739.0,1650.46,16088705.44,force_direct,,2020-05-17 17:00:00
9749.98,9763.99,9705.0,9759.99,1645.47,16022620.02,force_direct,,2020-05-17 18:00:00
9771.0,9791.95,9727.86,9749.98,1690.76,16512015.66,force_direct,,2020-05-17 19:00:00
9740.14,9772.35,9722.96,9771.0,1342.1,13083879.95,force_direct,,2020-05-17 20:00:00
9764.52,9798.49,9738.25,9740.14,1315.05,12847101.69,force_direct,,2020-05-17 21:00:00
9689.31,9765.58,9595.2,9764.52,5626.23,54374682.81,force_direct,,2020-05-17 22:00:00
9680.04,9729.88,9657.91,9689.31,2074.31,20108043.51,force_direct,,2020-05-17 23:00:00
9778.38,9788.46,9680.04,9680.04,3189.43,31098597.69,force_direct,,2020-05-18 00:00:00
9902.1,9950.0,9757.54,9778.38,10934.12,108201708.17,force_direct,,2020-05-18 01:00:00
9870.05,9926.0,9827.79,9902.1,3099.88,30630073.21,force_direct,,2020-05-18 02:00:00
9860.51,9891.0,9816.27,9870.05,2256.65,22243391.78,force_direct,,2020-05-18 03:00:00
9866.83,9910.0,9830.0,9860.51,3280.91,32412025.93,force_direct,,2020-05-18 04:00:00
9861.07,9902.87,9851.56,9866.83,1826.72,18040785.67,force_direct,,2020-05-18 05:00:00
9778.89,9884.54,9730.0,9861.07,4870.68,47691057.06,force_direct,,2020-05-18 06:00:00
9785.71,9809.0,9735.6,9778.89,2161.32,21132048.74,force_direct,,2020-05-18 07:00:00
9591.54,9796.91,9464.23,9785.71,9535.85,91698303.98,force_direct,,2020-05-18 08:00:00
9579.11,9616.43,9541.34,9591.54,4416.36,42315723.74,force_direct,,2020-05-18 09:00:00
9628.39,9666.66,9566.96,9579.11,3873.63,37299252.92,force_direct,,2020-05-18 10:00:00
9634.89,9714.95,9625.0,9628.39,3042.22,29383208.51,force_direct,,2020-05-18 11:00:00
9665.0,9670.0,9565.1,9634.89,3245.47,31220110.46,force_direct,,2020-05-18 12:00:00
9661.96,9694.04,9638.64,9665.0,2886.48,27909146.41,force_direct,,2020-05-18 13:00:00
9708.56,9735.0,9631.82,9661.96,3105.44,30126487.11,force_direct,,2020-05-18 14:00:00
9670.96,9723.0,9639.74,9708.56,2663.86,25801153.73,force_direct,,2020-05-18 15:00:00
